timestamp	instrument	run_id	account_qty	journal_qty	delta	classification	outcome
2026-04-08T17:05:00.543701+00:00	MNG	761bd7b3ebd0471abeef7594d39dbc4e	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:05:01.419314+00:00	MNG	3fb902688d504716a89c09edd5d645a5	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:05:01.421323+00:00	MNG	49a42fcce41446c684890cf97d07f49b	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:05:01.923063+00:00	MNG	53062f5338d74a56934dd9991b9475dc	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:05:16.769251+00:00	MNG	0c27d2236e014f26b176719ab3f19764	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:06:00.571879+00:00	MNG	d5f1301efc7f4c40b3c6fde30e87e003	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:06:03.544294+00:00	MNG	3fb902688d504716a89c09edd5d645a5	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:00.540956+00:00	MNG	761bd7b3ebd0471abeef7594d39dbc4e	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:00.544094+00:00	MNG	53062f5338d74a56934dd9991b9475dc	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:00.605062+00:00	MNG	bcee97bebfd24ae69f8226a5dda8c027	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:00.766914+00:00	MNG	d5f1301efc7f4c40b3c6fde30e87e003	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:02.088543+00:00	MNG	49a42fcce41446c684890cf97d07f49b	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:07:08.506859+00:00	MNG	0c27d2236e014f26b176719ab3f19764	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:08:01.028876+00:00	MNG	53062f5338d74a56934dd9991b9475dc	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:08:01.491677+00:00	MNG	3fb902688d504716a89c09edd5d645a5	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:08:02.088490+00:00	MNG	d5f1301efc7f4c40b3c6fde30e87e003	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:09:00.462150+00:00	MNG	bcee97bebfd24ae69f8226a5dda8c027	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:09:01.023714+00:00	MNG	761bd7b3ebd0471abeef7594d39dbc4e	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:09:01.058680+00:00	MNG	49a42fcce41446c684890cf97d07f49b	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:09:04.149861+00:00	MNG	3fb902688d504716a89c09edd5d645a5	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:09:04.462270+00:00	MNG	0c27d2236e014f26b176719ab3f19764	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:10:00.490849+00:00	MNG	bcee97bebfd24ae69f8226a5dda8c027	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:10:00.490849+00:00	MNG	53062f5338d74a56934dd9991b9475dc	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:10:00.561651+00:00	MNG	d5f1301efc7f4c40b3c6fde30e87e003	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:10:18.728824+00:00	MNG	0c27d2236e014f26b176719ab3f19764	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:11:00.507000+00:00	MNG	bcee97bebfd24ae69f8226a5dda8c027	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:11:00.669699+00:00	MNG	53062f5338d74a56934dd9991b9475dc	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
2026-04-08T17:11:00.792748+00:00	MNG	761bd7b3ebd0471abeef7594d39dbc4e	2	3	-1	PERSISTENT_MISMATCH_JOURNAL_HIGH	STUCK
